id,name,lat,lon,category,source
geoapify:5130a248522df6594059eff998033777f43ff00103f9016ac0f13e0100000092030e41204e6f6f646c652053746f7279,A Noodle Story,1.2791052,103.8465162,catering.restaurant,geoapify
geoapify:51e3c85e4a38f6594059c3abb5901f7bf43ff00103f901f5afb7740100000092030b4672656e636820466f6c64,French Fold,1.2800594,103.8471857,catering.restaurant,geoapify
geoapify:515785178e31f6594059f3483e0f8d78f43ff00103f901ee1a197501000000920311486f6f204b65652042616b204368616e67,Hoo Kee Bak Chang,1.2794314,103.8467746,catering.restaurant,geoapify
geoapify:51d982ef479bf4594059c825c54aff37f43ff00103f9015a60c875010000009203044c654e75,LeNu,1.2636712,103.8219776,catering.restaurant,geoapify
geoapify:512c78d15790f4594059cee9a837e736f43ff00103f9016460c87501000000920309537573686920546569,Sushi Tei,1.2634041,103.82131,catering.restaurant,geoapify
geoapify:51095dd3cd8ff5594059abd14988916ff43ff00103f901f8529a780100000092031157616e67205469616e204b69746368656e,Wang Tian Kitchen,1.2772384,103.8369021,catering.restaurant,geoapify
geoapify:511156197cd0f5594059754a44470077f43ff00103f9016c2a757f0100000092030848756d706261636b,Humpback,1.279053,103.8408499,catering.restaurant,geoapify
geoapify:5194089e8c3bf6594059a6c9ce3bed7af43ff00103f90199f1997f0100000092030e4b696e67796f20497a616b617961,Kingyo Izakaya,1.2800114,103.8473846,catering.restaurant,geoapify
geoapify:51e918a1e936f65940595cb44f60d976f43ff00103f9012900a399010000009203094d7563686163686f73,Muchachos,1.2790159,103.8471016,catering.restaurant,geoapify
geoapify:51372d1d18e5f5594059620ae47f80f5f33ff00103f901a9b8c4a901000000920308526f636b20426172,Rock Bar,1.247437,103.8421078,catering.restaurant,geoapify
geoapify:51197fec3ffcf5594059a1ca9ee73872f43ff00103f901870e3dac01000000920309436875672043687567,Chug Chug,1.2778863,103.8435211,catering.restaurant,geoapify
geoapify:51d256804af0f5594059a00837fc5771f43ff00103f901970e3dac01000000920311536f66692043616665202b2050697a7a61,Sofi Cafe + Pizza,1.2776718,103.8427912,catering.restaurant,geoapify
geoapify:511db7a9cbf3f5594059f5426254f170f43ff00103f90122983dac0100000092030d5477696e7320436869636b656e,Twins Chicken,1.2775739,103.8430051,catering.restaurant,geoapify
geoapify:514025f8f0f6f5594059d7a6687ed470f43ff00103f90124983dac01000000920311497a616b6179612053617a616e67616b75,Izakaya Sazangaku,1.2775464,103.8431971,catering.restaurant,geoapify
geoapify:51faa5d99747f6594059bd9b48a7f26cf43ff00103f901817983d50100000092031256454e55452062792053656261737469616e,VENUE by Sebastian,1.2765986,103.8481197,catering.restaurant,geoapify
geoapify:51839a6be22ef6594059e4f37dd1bd78f43ff00103f901122c84f701000000920308416d6f7920446f6e,Amoy Don,1.2794779,103.8466116,catering.restaurant,geoapify
geoapify:51dbdbd20f8ff6594059f0ca6d83686df43ff00103f9014cee60000200000092031357616120436f7721204d6172696e61204f6e65,Waa Cow! Marina One,1.276711,103.8524818,catering.restaurant,geoapify
geoapify:5163528da81af65940593bc8ed1f996ef43ff00103f901b94820030200000092030e47757a6d616e207920476f6d657a,Guzman y Gomez,1.2770015,103.8453771,catering.restaurant,geoapify
geoapify:513d10b45dfcf559405991104def707bf43ff00103f9013550881f020000009203084d6f6e7a75736869,Monzushi,1.280137,103.8435282,catering.restaurant,geoapify
